date,volume,avg_sentiment,isv,avg_score,avg_comments,sentiment_velocity,daily_return,intraday_return,volatility,abnormal_volume
2021-04-19,2,0.0023028533905744,0.0005708989741151,1027.5,501.0,0.3630311852321028,0.03536972469907229,0.018987292873614576,0.045358600041559276,0.5682969768778814
2021-04-20,1,0.1502566933631897,0.0,1969.0,193.0,0.1479538399726152,-0.03933742735390722,-0.0432989376107442,0.07216494845360824,0.49418060795472896
2021-04-21,2,0.0630105696618557,0.0083134433037057,397.5,46.5,-0.087246123701334,0.05387930857298917,0.05729733028927365,0.07243239944045608,0.4587728581328212
2021-04-22,2,0.1124846078455447,0.0056283822150382,360.0,133.5,0.049474038183689,0.02147237636597743,0.004020115837978957,0.08643214546855371,1.0016493351547147
2021-04-23,2,-0.0274915965273975,0.0002248635532507,1627.5,216.0,-0.1399762043729422,0.017016986208972185,0.006937531592233443,0.041625416393670706,0.615063038385343
2021-04-27,3,-0.0092532765120268,0.1797202558894924,3045.6666666666665,292.6666666666667,0.1390698123723268,-0.003478274138077442,-0.018835655138312167,0.0856164361191727,1.1456008137059033
2021-04-28,5,-0.1562554154545068,0.0810255873160021,2333.4,299.0,-0.14700213894248,-0.053228608685353396,0.0,0.06820277904035858,0.8806643832943706
2021-04-29,4,0.1334944278933107,0.2460069238198828,1265.0,353.0,0.2897498433478176,-0.05990783410138245,-0.0684931506849315,0.0867579908675799,0.8303859239949706
2021-04-30,1,-0.394635945558548,0.0,581.0,248.0,-0.5281303734518588,-0.016666636747472374,-0.003972134147034423,0.02979146068437262,0.6449330813054844
2021-05-05,2,0.4503855807706713,0.2384856599630756,413.5,97.0,0.8450215263292193,-0.023429228348099573,-0.025504798775729445,0.05207219953177732,0.7030445477741392
2021-05-06,4,0.0740627374034374,0.0122472255904635,102.75,32.5,-0.3763228433672339,-0.018538680532363738,-0.03536980647178702,0.05037509961960968,1.0001824196014661
2021-05-07,11,0.0952260833741588,0.0548647179096117,469.1818181818182,60.63636363636363,0.0211633459707214,0.05666664971245661,0.020386283134044045,0.06974249155404715,0.9554418590707644
2021-05-10,3,-0.3015868949393431,0.2057135453365456,490.3333333333333,126.66666666666669,-0.2858794805749009,0.024185100827143424,-0.016161600748697918,0.05959597500887784,1.0379448765844106
2021-05-11,1,-0.4253646656870842,0.0,2134.0,589.0,-0.123777770747741,0.03182749923568973,0.012084561040916757,0.08862037040594063,1.2464607886670853
2021-05-12,4,0.0362219030503183,0.0019628862904701,195.25,138.25,0.4615865687374025,0.02686564127604174,0.02891319848702189,0.060817606360069984,1.3620745448843776
2021-05-13,2,-0.0183592662215233,0.0014124783208114,208.0,61.5,-0.0545811692718416,0.23740310779551144,0.17371317432310512,0.3272058591504417,5.64566115161587
2021-05-14,11,-0.0292884961447932,0.1408899624163421,1078.3636363636365,265.45454545454544,-0.0109292299232699,0.016444840671114402,-0.0247934102211183,0.1329826907331349,3.4105327006892616
2021-05-17,1,0.6275215614587069,0.0,776.0,124.0,0.6328722070902586,0.07473032912313804,0.0204828318527173,0.07242142923398756,2.366018251168043
2021-05-18,5,-0.0652548456564545,0.2660857768871846,12931.6,750.2,-0.6927764071151614,0.005734788901489596,-0.015438575075383772,0.07719298245614035,2.3169222862750667
2021-05-19,5,0.1076598793268203,0.019506916208281,1393.6,214.8,0.1729147249832749,-0.09907342283343412,-0.02393821215537524,0.09034752569603643,1.1454685084330944
2021-05-20,4,-0.3045995011925697,0.1681314835318815,376.5,162.25,-0.41225938051939,-0.007120265150429184,-0.003177136783407309,0.07625091920871242,0.7844820467750024
2021-05-21,2,0.1729433056898414,0.0214697720593903,458.5,167.0,0.4775428068824112,-0.03745017488639191,-0.04203009902058781,0.06264864387056795,0.6774652925533919
2021-05-24,2,-0.1604777276515961,0.0319594714856288,226.0,176.0,0.2653141468763351,0.13245032777974908,0.10500807495590296,0.1445881156221771,1.3929280132498727
2021-05-25,2,-0.1075019165873527,0.0147577260163359,338.0,93.5,0.0529758110642433,0.1995614213650927,0.2057310708619926,0.2292431708233131,2.388313763673935
2021-05-26,10,0.0528986196033656,0.0488856998186673,624.0,159.6,0.1604005361907184,0.19195611717484962,0.10135134786824586,0.15146392439201545,3.561925155276964
2021-05-27,14,-0.1704383847037596,0.1503319615382214,5565.5,414.3571428571428,-0.2233370043071252,0.3558282409596749,0.4250403197704212,0.6152605923952035,5.046487260823263
2021-05-28,38,0.1448788795081016,0.0936648829392038,1796.0,201.44736842105263,0.3153172642118612,-0.015082955565165479,-0.17887454512644071,0.3945300624041769,3.853079612302818
2021-06-01,5,0.1305297840386629,0.0193137886662101,191.8,71.8,0.0046023705353339,0.22664616739194599,0.004703668951736961,0.15678896505789872,2.604342073595382
2021-06-10,19,0.0330113431830939,0.0693207774719504,385.7368421052632,119.84210526315788,-0.0975184408555689,-0.1323469570343544,-0.10682241392329996,0.2459837197980708,0.7181829260305979
2021-06-11,40,0.1001990632619708,0.1146167935690113,531.5,1057.65,0.0671877200788769,0.153935979810637,0.10564013763783284,0.16987465525995882,0.7051335907111618
2021-06-15,9,0.135561304166913,0.1015444813355912,3160.222222222222,1131.3333333333333,0.1381417606025934,0.03578951651589923,0.011132042692621363,0.13666721092030643,0.8918951149925832
2021-06-16,19,0.2222524591182407,0.1245299733003002,499.3684210526316,451.8421052631579,0.0866911549513276,-0.06537946311808174,-0.01710017136374973,0.09761319281259424,0.5203290566497321
2021-06-17,16,0.0266253473237156,0.1529847958690972,315.125,627.75,-0.195627111794525,0.10057992248601355,0.12462960702401621,0.20092592592592592,0.9181947644151982
2021-06-18,17,0.0834939669379416,0.0314921651604092,375.11764705882354,573.5294117647059,0.0568686196142259,-0.024205520340044084,-0.03264773228381289,0.13238651455767245,0.7171667184596419
2021-06-21,8,-0.1797365105012431,0.2966740622593842,1210.5,601.5,-0.2290324919158592,-0.06024291704800766,-0.09210954964335132,0.15617865011413992,0.5367008912098357
2021-06-22,8,0.029748260276392,0.062467846566535,193.75,82.125,0.2094847707776352,0.04632786256404642,0.07707950500375461,0.14214422257682532,0.4854622064684491
